hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
gb|KAI1711977.1|	KAI1711977.1	0.97	0.34	22	658	637	609	JAKKPZ010000020.1	DdX_09939	Ditylenchus_destructor	{'start': 701369, 'end': 706941, 'strand': 2}	5573	[{'start': 706939, 'end': 706941, 'strand': 2}, {'start': 706756, 'end': 706887, 'strand': 2}, {'start': 706348, 'end': 706500, 'strand': 2}, {'start': 705874, 'end': 706002, 'strand': 2}, {'start': 705073, 'end': 705207, 'strand': 2}, {'start': 704852, 'end': 704921, 'strand': 2}, {'start': 704498, 'end': 704804, 'strand': 2}, {'start': 703294, 'end': 703330, 'strand': 2}, {'start': 703157, 'end': 703237, 'strand': 2}, {'start': 702973, 'end': 703101, 'strand': 2}, {'start': 702862, 'end': 702923, 'strand': 2}, {'start': 702636, 'end': 702813, 'strand': 2}, {'start': 702472, 'end': 702590, 'strand': 2}, {'start': 702326, 'end': 702422, 'strand': 2}, {'start': 701590, 'end': 701871, 'strand': 2}, {'start': 701369, 'end': 701431, 'strand': 2}]
ref|XP_042932242.1|	XP_042932242.1	0.9	0.35	89	648	560	609	NC_000011	BM_BM2230	Brugia_malayi	{'start': 110429331, 'end': 110464884, 'strand': 1}	35554	[{'start': 16, 'end': 23, 'strand': 1}, {'start': 6504, 'end': 6628, 'strand': 1}, {'start': 27588, 'end': 27717, 'strand': 1}, {'start': 33024, 'end': 33138, 'strand': 1}]
ref|XP_003144677.1|	XP_003144677.1	0.93	0.35	71	644	574	609	NC_000016	LOAG_09100	Loa_loa	{'start': 84700000, 'end': 84779922, 'strand': 1}	79923	[{'start': 77, 'end': 112, 'strand': 1}, {'start': 33436, 'end': 33504, 'strand': 1}, {'start': 40310, 'end': 40370, 'strand': 1}, {'start': 44634, 'end': 45674, 'strand': 1}, {'start': 58717, 'end': 58808, 'strand': 1}, {'start': 59364, 'end': 59473, 'strand': 1}, {'start': 59892, 'end': 59947, 'strand': 1}, {'start': 60173, 'end': 60276, 'strand': 1}, {'start': 62990, 'end': 63089, 'strand': 1}, {'start': 64087, 'end': 64264, 'strand': 1}, {'start': 68194, 'end': 68359, 'strand': 1}, {'start': 72542, 'end': 72686, 'strand': 1}, {'start': 78896, 'end': 79083, 'strand': 1}]
emb|VDN82903.1|	VDN82903.1	0.9	0.36	89	650	562	609	UZAD01000158.1	BPAG_LOCUS1717	Brugia_pahangi	{'start': 5364, 'end': 10888, 'strand': 2}	5525	[{'start': 10772, 'end': 10888, 'strand': 2}, {'start': 10365, 'end': 10446, 'strand': 2}, {'start': 10141, 'end': 10259, 'strand': 2}, {'start': 9937, 'end': 10065, 'strand': 2}, {'start': 9542, 'end': 9679, 'strand': 2}, {'start': 9309, 'end': 9378, 'strand': 2}, {'start': 8818, 'end': 8927, 'strand': 2}, {'start': 8507, 'end': 8593, 'strand': 2}, {'start': 8207, 'end': 8316, 'strand': 2}, {'start': 7938, 'end': 7974, 'strand': 2}, {'start': 7591, 'end': 7668, 'strand': 2}, {'start': 7297, 'end': 7422, 'strand': 2}, {'start': 7030, 'end': 7097, 'strand': 2}, {'start': 6597, 'end': 6771, 'strand': 2}, {'start': 6317, 'end': 6435, 'strand': 2}, {'start': 5963, 'end': 6056, 'strand': 2}, {'start': 5584, 'end': 5820, 'strand': 2}, {'start': 5364, 'end': 5426, 'strand': 2}]
emb|VDM22199.1|	VDM22199.1	0.9	0.35	89	665	577	609	UYWW01012749.1	WBA_LOCUS12355	Wuchereria_bancrofti	{'start': 1783, 'end': 7532, 'strand': 1}	5750	[{'start': 1783, 'end': 1899, 'strand': 1}, {'start': 2259, 'end': 2340, 'strand': 1}, {'start': 2463, 'end': 2581, 'strand': 1}, {'start': 2657, 'end': 2785, 'strand': 1}, {'start': 3043, 'end': 3174, 'strand': 1}, {'start': 3344, 'end': 3464, 'strand': 1}, {'start': 3805, 'end': 3914, 'strand': 1}, {'start': 4182, 'end': 4268, 'strand': 1}, {'start': 4458, 'end': 4567, 'strand': 1}, {'start': 4811, 'end': 4847, 'strand': 1}, {'start': 5119, 'end': 5196, 'strand': 1}, {'start': 5371, 'end': 5496, 'strand': 1}, {'start': 5711, 'end': 5778, 'strand': 1}, {'start': 6069, 'end': 6243, 'strand': 1}, {'start': 6468, 'end': 6586, 'strand': 1}, {'start': 6850, 'end': 6943, 'strand': 1}, {'start': 7089, 'end': 7325, 'strand': 1}, {'start': 7473, 'end': 7532, 'strand': 1}]
emb|CAD5232426.1|	CAD5232426.1	0.99	0.32	7	647	641	609	CAJFDI010000005.1	BXYJ_LOCUS12517	Bursaphelenchus_xylophilus	{'start': 7996374, 'end': 7999907, 'strand': 2}	3534	[{'start': 7999749, 'end': 7999907, 'strand': 2}, {'start': 7999201, 'end': 7999648, 'strand': 2}, {'start': 7999046, 'end': 7999161, 'strand': 2}, {'start': 7998916, 'end': 7999002, 'strand': 2}, {'start': 7998697, 'end': 7998806, 'strand': 2}, {'start': 7998022, 'end': 7998058, 'strand': 2}, {'start': 7997856, 'end': 7997939, 'strand': 2}, {'start': 7997620, 'end': 7997748, 'strand': 2}, {'start': 7997497, 'end': 7997558, 'strand': 2}, {'start': 7997071, 'end': 7997373, 'strand': 2}, {'start': 7996867, 'end': 7996963, 'strand': 2}, {'start': 7996374, 'end': 7996691, 'strand': 2}]
emb|VDM98733.1|	VDM98733.1	0.88	0.36	89	645	557	609	UYYF01000610.1	TCLT_LOCUS2653	Thelazia_callipaeda	{'start': 4773, 'end': 9538, 'strand': 2}	4766	[{'start': 9419, 'end': 9538, 'strand': 2}, {'start': 9058, 'end': 9136, 'strand': 2}, {'start': 8842, 'end': 8960, 'strand': 2}, {'start': 8639, 'end': 8767, 'strand': 2}, {'start': 8129, 'end': 8260, 'strand': 2}, {'start': 7902, 'end': 7971, 'strand': 2}, {'start': 7522, 'end': 7631, 'strand': 2}, {'start': 7217, 'end': 7303, 'strand': 2}, {'start': 6964, 'end': 7073, 'strand': 2}, {'start': 6718, 'end': 6754, 'strand': 2}, {'start': 6468, 'end': 6542, 'strand': 2}, {'start': 6195, 'end': 6320, 'strand': 2}, {'start': 5957, 'end': 6024, 'strand': 2}, {'start': 5587, 'end': 5806, 'strand': 2}, {'start': 5396, 'end': 5514, 'strand': 2}, {'start': 5142, 'end': 5235, 'strand': 2}, {'start': 4773, 'end': 5021, 'strand': 2}]
emb|VDM36493.1|	VDM36493.1	0.99	0.33	1	643	643	609	UYWY01019352.1	TCNE_LOCUS5383	Toxocara_canis	{'start': 58896, 'end': 73739, 'strand': 1}	14844	[{'start': 58896, 'end': 59015, 'strand': 1}, {'start': 59758, 'end': 59839, 'strand': 1}, {'start': 60144, 'end': 60256, 'strand': 1}, {'start': 60791, 'end': 60919, 'strand': 1}, {'start': 61557, 'end': 61688, 'strand': 1}, {'start': 62219, 'end': 62288, 'strand': 1}, {'start': 63199, 'end': 63308, 'strand': 1}, {'start': 64166, 'end': 64252, 'strand': 1}, {'start': 65178, 'end': 65287, 'strand': 1}, {'start': 66350, 'end': 66386, 'strand': 1}, {'start': 67878, 'end': 67952, 'strand': 1}, {'start': 68720, 'end': 68845, 'strand': 1}, {'start': 69618, 'end': 69685, 'strand': 1}, {'start': 70650, 'end': 70824, 'strand': 1}, {'start': 71662, 'end': 71780, 'strand': 1}, {'start': 72698, 'end': 72791, 'strand': 1}, {'start': 73383, 'end': 73739, 'strand': 1}]
gb|KAH7715546.1|	KAH7715546.1	0.99	0.34	10	646	637	609	JNEY01000206.1	AAVH_17078	Aphelenchoides_avenae	{'start': 167507, 'end': 173307, 'strand': 2}	5801	[{'start': 173182, 'end': 173307, 'strand': 2}, {'start': 172084, 'end': 172224, 'strand': 2}, {'start': 171599, 'end': 171977, 'strand': 2}, {'start': 171424, 'end': 171533, 'strand': 2}, {'start': 171070, 'end': 171156, 'strand': 2}, {'start': 170197, 'end': 170306, 'strand': 2}, {'start': 169719, 'end': 169755, 'strand': 2}, {'start': 169598, 'end': 169678, 'strand': 2}, {'start': 169427, 'end': 169552, 'strand': 2}, {'start': 169037, 'end': 169101, 'strand': 2}, {'start': 168814, 'end': 168991, 'strand': 2}, {'start': 168145, 'end': 168263, 'strand': 2}, {'start': 168003, 'end': 168099, 'strand': 2}, {'start': 167713, 'end': 167937, 'strand': 2}, {'start': 167507, 'end': 167566, 'strand': 2}]
gb|EJW83368.1|	EJW83368.1	0.9	0.34	89	670	582	609	ADBV01002256.1	WUBG_05722	Wuchereria_bancrofti	{'start': 1542, 'end': 7274, 'strand': 2}	5733	[{'start': 7158, 'end': 7274, 'strand': 2}, {'start': 6724, 'end': 6805, 'strand': 2}, {'start': 6483, 'end': 6601, 'strand': 2}, {'start': 6279, 'end': 6407, 'strand': 2}, {'start': 5890, 'end': 6021, 'strand': 2}, {'start': 5600, 'end': 5720, 'strand': 2}, {'start': 5150, 'end': 5259, 'strand': 2}, {'start': 4796, 'end': 4882, 'strand': 2}, {'start': 4501, 'end': 4625, 'strand': 2}, {'start': 4222, 'end': 4258, 'strand': 2}, {'start': 3874, 'end': 3951, 'strand': 2}, {'start': 3576, 'end': 3701, 'strand': 2}, {'start': 3294, 'end': 3361, 'strand': 2}, {'start': 2829, 'end': 3003, 'strand': 2}, {'start': 2486, 'end': 2604, 'strand': 2}, {'start': 2129, 'end': 2222, 'strand': 2}, {'start': 1749, 'end': 1985, 'strand': 2}, {'start': 1542, 'end': 1601, 'strand': 2}]
gb|KAH7707721.1|	KAH7707721.1	0.94	0.34	10	590	581	609	JNEY01000689.1	AAVH_25049	Aphelenchoides_avenae	{'start': 58094, 'end': 62790, 'strand': 2}	4697	[{'start': 62650, 'end': 62790, 'strand': 2}, {'start': 62402, 'end': 62536, 'strand': 2}, {'start': 62154, 'end': 62355, 'strand': 2}, {'start': 61979, 'end': 62088, 'strand': 2}, {'start': 61703, 'end': 61789, 'strand': 2}, {'start': 60821, 'end': 60930, 'strand': 2}, {'start': 60302, 'end': 60338, 'strand': 2}, {'start': 60179, 'end': 60259, 'strand': 2}, {'start': 60009, 'end': 60134, 'strand': 2}, {'start': 59670, 'end': 59734, 'strand': 2}, {'start': 59447, 'end': 59624, 'strand': 2}, {'start': 58781, 'end': 58899, 'strand': 2}, {'start': 58639, 'end': 58735, 'strand': 2}, {'start': 58331, 'end': 58555, 'strand': 2}, {'start': 58094, 'end': 58153, 'strand': 2}]
gb|KAK0407708.1|	KAK0407708.1	0.91	0.33	35	599	565	609	JAUCMV010000003.1	QR680_003542	Steinernema_hermaphroditum	{'start': 847386, 'end': 849474, 'strand': 2}	2089	[{'start': 849271, 'end': 849474, 'strand': 2}, {'start': 848961, 'end': 849230, 'strand': 2}, {'start': 848639, 'end': 848905, 'strand': 2}, {'start': 848365, 'end': 848592, 'strand': 2}, {'start': 848122, 'end': 848315, 'strand': 2}, {'start': 847781, 'end': 848077, 'strand': 2}, {'start': 847386, 'end': 847728, 'strand': 2}]
gb|KAH7703299.1|	KAH7703299.1	0.99	0.33	10	647	638	609	JNEY01001434.1	AAVH_29528	Aphelenchoides_avenae	{'start': 1090, 'end': 7599, 'strand': 1}	6510	[{'start': 1090, 'end': 1209, 'strand': 1}, {'start': 1677, 'end': 1817, 'strand': 1}, {'start': 1940, 'end': 2327, 'strand': 1}, {'start': 3650, 'end': 3759, 'strand': 1}, {'start': 3836, 'end': 3922, 'strand': 1}, {'start': 4533, 'end': 4642, 'strand': 1}, {'start': 5321, 'end': 5357, 'strand': 1}, {'start': 5401, 'end': 5481, 'strand': 1}, {'start': 5524, 'end': 5649, 'strand': 1}, {'start': 6307, 'end': 6371, 'strand': 1}, {'start': 6417, 'end': 6594, 'strand': 1}, {'start': 6836, 'end': 6954, 'strand': 1}, {'start': 7000, 'end': 7096, 'strand': 1}, {'start': 7181, 'end': 7405, 'strand': 1}, {'start': 7540, 'end': 7599, 'strand': 1}]
gb|KAH7716608.1|	KAH7716608.1	0.99	0.33	10	646	637	609	JNEY01000169.1	AAVH_15966	Aphelenchoides_avenae	{'start': 135949, 'end': 142087, 'strand': 1}	6139	[{'start': 135949, 'end': 136068, 'strand': 1}, {'start': 136487, 'end': 136627, 'strand': 1}, {'start': 136748, 'end': 136882, 'strand': 1}, {'start': 136932, 'end': 137136, 'strand': 1}, {'start': 138246, 'end': 138355, 'strand': 1}, {'start': 138431, 'end': 138517, 'strand': 1}, {'start': 139100, 'end': 139209, 'strand': 1}, {'start': 139707, 'end': 139743, 'strand': 1}, {'start': 139787, 'end': 139867, 'strand': 1}, {'start': 139911, 'end': 140036, 'strand': 1}, {'start': 140683, 'end': 140747, 'strand': 1}, {'start': 140912, 'end': 141089, 'strand': 1}, {'start': 141336, 'end': 141596, 'strand': 1}, {'start': 141668, 'end': 141892, 'strand': 1}, {'start': 142028, 'end': 142087, 'strand': 1}]
emb|VDN57197.1|	VDN57197.1	1.0	0.31	1	659	659	609	UYYG01001159.1	DME_LOCUS7170	Dracunculus_medinensis	{'start': 271555, 'end': 276344, 'strand': 2}	4790	[{'start': 276219, 'end': 276344, 'strand': 2}, {'start': 275843, 'end': 275915, 'strand': 2}, {'start': 275526, 'end': 275644, 'strand': 2}, {'start': 275308, 'end': 275436, 'strand': 2}, {'start': 275069, 'end': 275200, 'strand': 2}, {'start': 274434, 'end': 274503, 'strand': 2}, {'start': 274078, 'end': 274187, 'strand': 2}, {'start': 273803, 'end': 273889, 'strand': 2}, {'start': 273509, 'end': 273618, 'strand': 2}, {'start': 273350, 'end': 273386, 'strand': 2}, {'start': 273182, 'end': 273253, 'strand': 2}, {'start': 272953, 'end': 273078, 'strand': 2}, {'start': 272779, 'end': 272846, 'strand': 2}, {'start': 272535, 'end': 272709, 'strand': 2}, {'start': 272210, 'end': 272337, 'strand': 2}, {'start': 271991, 'end': 272084, 'strand': 2}, {'start': 271697, 'end': 271963, 'strand': 2}, {'start': 271555, 'end': 271614, 'strand': 2}]
gb|KAK0410784.1|	KAK0410784.1	0.99	0.31	3	648	646	609	JAUCMV010000003.1	QR680_005320	Steinernema_hermaphroditum	{'start': 7976516, 'end': 7979192, 'strand': 1}	2677	[{'start': 7976516, 'end': 7976620, 'strand': 1}, {'start': 7976668, 'end': 7976823, 'strand': 1}, {'start': 7976871, 'end': 7977134, 'strand': 1}, {'start': 7977185, 'end': 7977364, 'strand': 1}, {'start': 7977412, 'end': 7977498, 'strand': 1}, {'start': 7977541, 'end': 7977650, 'strand': 1}, {'start': 7977782, 'end': 7977818, 'strand': 1}, {'start': 7977867, 'end': 7977953, 'strand': 1}, {'start': 7977996, 'end': 7978124, 'strand': 1}, {'start': 7978169, 'end': 7978233, 'strand': 1}, {'start': 7978280, 'end': 7978457, 'strand': 1}, {'start': 7978506, 'end': 7978624, 'strand': 1}, {'start': 7978672, 'end': 7978777, 'strand': 1}, {'start': 7978822, 'end': 7979088, 'strand': 1}, {'start': 7979133, 'end': 7979192, 'strand': 1}]
gb|TKR60559.1|	TKR60559.1	0.87	0.33	80	638	559	609	AZBU02000011.1	L596_027789	Steinernema_carpocapsae	{'start': 870270, 'end': 874418, 'strand': 2}	4149	[{'start': 874271, 'end': 874366, 'strand': 2}, {'start': 874068, 'end': 874223, 'strand': 2}, {'start': 873752, 'end': 874018, 'strand': 2}, {'start': 873529, 'end': 873708, 'strand': 2}, {'start': 873395, 'end': 873481, 'strand': 2}, {'start': 873240, 'end': 873349, 'strand': 2}, {'start': 873072, 'end': 873108, 'strand': 2}, {'start': 872937, 'end': 873026, 'strand': 2}, {'start': 872761, 'end': 872889, 'strand': 2}, {'start': 872649, 'end': 872713, 'strand': 2}, {'start': 872306, 'end': 872602, 'strand': 2}, {'start': 872151, 'end': 872256, 'strand': 2}, {'start': 871864, 'end': 872103, 'strand': 2}, {'start': 871762, 'end': 871821, 'strand': 2}]
gb|MCP9259009.1|	MCP9259009.1	0.9	0.34	105	637	533	609	JAKNDB010000068.1	DINM_001992	Dirofilaria_immitis	{'start': 5928101, 'end': 5934542, 'strand': 1}	6442	[{'start': 5928101, 'end': 5928157, 'strand': 1}, {'start': 5928873, 'end': 5928992, 'strand': 1}, {'start': 5929107, 'end': 5929176, 'strand': 1}, {'start': 5929300, 'end': 5929418, 'strand': 1}, {'start': 5929495, 'end': 5929623, 'strand': 1}, {'start': 5929925, 'end': 5930056, 'strand': 1}, {'start': 5930184, 'end': 5930253, 'strand': 1}, {'start': 5930726, 'end': 5930835, 'strand': 1}, {'start': 5931090, 'end': 5931176, 'strand': 1}, {'start': 5931392, 'end': 5931489, 'strand': 1}, {'start': 5931738, 'end': 5931774, 'strand': 1}, {'start': 5931976, 'end': 5932053, 'strand': 1}, {'start': 5932228, 'end': 5932353, 'strand': 1}, {'start': 5932565, 'end': 5932631, 'strand': 1}, {'start': 5932959, 'end': 5933065, 'strand': 1}, {'start': 5933444, 'end': 5933562, 'strand': 1}, {'start': 5933843, 'end': 5933936, 'strand': 1}, {'start': 5934040, 'end': 5934276, 'strand': 1}, {'start': 5934483, 'end': 5934542, 'strand': 1}]
emb|VDK45068.1|	VDK45068.1	1.0	0.31	1	710	710	609	UYRR01031069.1	ASIM_LOCUS11439	Anisakis_simplex	{'start': 66227, 'end': 72966, 'strand': 1}	6740	[{'start': 66227, 'end': 66346, 'strand': 1}, {'start': 66628, 'end': 66715, 'strand': 1}, {'start': 66816, 'end': 66928, 'strand': 1}, {'start': 67293, 'end': 67421, 'strand': 1}, {'start': 67830, 'end': 67961, 'strand': 1}, {'start': 68276, 'end': 68345, 'strand': 1}, {'start': 68706, 'end': 68815, 'strand': 1}, {'start': 68942, 'end': 69028, 'strand': 1}, {'start': 69264, 'end': 69482, 'strand': 1}, {'start': 70148, 'end': 70184, 'strand': 1}, {'start': 70480, 'end': 70580, 'strand': 1}, {'start': 70848, 'end': 70973, 'strand': 1}, {'start': 71165, 'end': 71232, 'strand': 1}, {'start': 71430, 'end': 71604, 'strand': 1}, {'start': 71862, 'end': 71980, 'strand': 1}, {'start': 72133, 'end': 72265, 'strand': 1}, {'start': 72435, 'end': 72683, 'strand': 1}, {'start': 72907, 'end': 72966, 'strand': 1}]
emb|VDD89455.1|	VDD89455.1	1.0	0.3	1	662	662	609	UXUI01007795.1	EVEC_LOCUS4206	Enterobius_vermicularis	{'start': 24468, 'end': 28386, 'strand': 2}	3919	[{'start': 28264, 'end': 28386, 'strand': 2}, {'start': 27918, 'end': 27963, 'strand': 2}, {'start': 27700, 'end': 27842, 'strand': 2}, {'start': 27467, 'end': 27595, 'strand': 2}, {'start': 27240, 'end': 27371, 'strand': 2}, {'start': 27090, 'end': 27159, 'strand': 2}, {'start': 26807, 'end': 26945, 'strand': 2}, {'start': 26610, 'end': 26688, 'strand': 2}, {'start': 26433, 'end': 26542, 'strand': 2}, {'start': 26201, 'end': 26237, 'strand': 2}, {'start': 25994, 'end': 26074, 'strand': 2}, {'start': 25806, 'end': 25931, 'strand': 2}, {'start': 25616, 'end': 25704, 'strand': 2}, {'start': 25370, 'end': 25544, 'strand': 2}, {'start': 25197, 'end': 25309, 'strand': 2}, {'start': 24974, 'end': 25067, 'strand': 2}, {'start': 24646, 'end': 24891, 'strand': 2}, {'start': 24468, 'end': 24533, 'strand': 2}]
emb|CAK5021435.1|	CAK5021435.1	0.99	0.31	6	671	666	609	CAVMJV010000003.1	MENTE1834_LOCUS4734	Meloidogyne_enterolobii	{'start': 6413429, 'end': 6418601, 'strand': 1}	5173	[{'start': 6413441, 'end': 6413572, 'strand': 1}, {'start': 6413616, 'end': 6413747, 'strand': 1}, {'start': 6414257, 'end': 6414523, 'strand': 1}, {'start': 6414997, 'end': 6415179, 'strand': 1}, {'start': 6415457, 'end': 6415543, 'strand': 1}, {'start': 6415591, 'end': 6415703, 'strand': 1}, {'start': 6415757, 'end': 6415868, 'strand': 1}, {'start': 6416091, 'end': 6416219, 'strand': 1}, {'start': 6416266, 'end': 6416327, 'strand': 1}, {'start': 6416730, 'end': 6416907, 'strand': 1}, {'start': 6417176, 'end': 6417306, 'strand': 1}, {'start': 6417354, 'end': 6417447, 'strand': 1}, {'start': 6417734, 'end': 6418069, 'strand': 1}, {'start': 6418542, 'end': 6418601, 'strand': 1}]
gb|KAF7638092.1|	KAF7638092.1	0.96	0.32	6	653	648	609	JABEBT010000015.1	Mgra_00002544	Meloidogyne_graminicola	{'start': 421278, 'end': 424602, 'strand': 1}	3325	[{'start': 421325, 'end': 421452, 'strand': 1}, {'start': 421523, 'end': 421664, 'strand': 1}, {'start': 421709, 'end': 421975, 'strand': 1}, {'start': 422104, 'end': 422286, 'strand': 1}, {'start': 422331, 'end': 422417, 'strand': 1}, {'start': 422657, 'end': 422769, 'strand': 1}, {'start': 422815, 'end': 422926, 'strand': 1}, {'start': 422971, 'end': 423099, 'strand': 1}, {'start': 423140, 'end': 423201, 'strand': 1}, {'start': 423351, 'end': 423528, 'strand': 1}, {'start': 423572, 'end': 423702, 'strand': 1}, {'start': 423873, 'end': 423966, 'strand': 1}, {'start': 424045, 'end': 424383, 'strand': 1}]
gb|KAI3415929.1|	KAI3415929.1	0.99	0.32	6	660	655	609	JAGDFN010000088.1	GPALN_005492	Globodera_pallida	{'start': 3285977, 'end': 3288801, 'strand': 2}	2825	[{'start': 3288667, 'end': 3288801, 'strand': 2}, {'start': 3288468, 'end': 3288617, 'strand': 2}, {'start': 3288119, 'end': 3288385, 'strand': 2}, {'start': 3287865, 'end': 3288044, 'strand': 2}, {'start': 3287683, 'end': 3287769, 'strand': 2}, {'start': 3287525, 'end': 3287637, 'strand': 2}, {'start': 3287441, 'end': 3287477, 'strand': 2}, {'start': 3287312, 'end': 3287389, 'strand': 2}, {'start': 3287129, 'end': 3287257, 'strand': 2}, {'start': 3287001, 'end': 3287074, 'strand': 2}, {'start': 3286772, 'end': 3286949, 'strand': 2}, {'start': 3286585, 'end': 3286712, 'strand': 2}, {'start': 3286440, 'end': 3286536, 'strand': 2}, {'start': 3286114, 'end': 3286383, 'strand': 2}, {'start': 3285977, 'end': 3286036, 'strand': 2}]
gb|TKR60560.1|	TKR60560.1	0.87	0.32	80	668	589	609	AZBU02000011.1	L596_027789	Steinernema_carpocapsae	{'start': 870270, 'end': 874418, 'strand': 2}	4149	[{'start': 874271, 'end': 874366, 'strand': 2}, {'start': 874068, 'end': 874223, 'strand': 2}, {'start': 873752, 'end': 874018, 'strand': 2}, {'start': 873529, 'end': 873708, 'strand': 2}, {'start': 873395, 'end': 873481, 'strand': 2}, {'start': 873240, 'end': 873349, 'strand': 2}, {'start': 873072, 'end': 873108, 'strand': 2}, {'start': 872937, 'end': 873026, 'strand': 2}, {'start': 872761, 'end': 872889, 'strand': 2}, {'start': 872649, 'end': 872713, 'strand': 2}, {'start': 872306, 'end': 872602, 'strand': 2}, {'start': 872151, 'end': 872256, 'strand': 2}, {'start': 871864, 'end': 872103, 'strand': 2}, {'start': 871762, 'end': 871821, 'strand': 2}]
emb|CAK5128585.1|	CAK5128585.1	0.96	0.31	6	655	650	609	CAVMJV010000280.1	MENTE1834_LOCUS48946	Meloidogyne_enterolobii	{'start': 1, 'end': 4664, 'strand': 2}	4664	[{'start': 4521, 'end': 4652, 'strand': 2}, {'start': 4346, 'end': 4477, 'strand': 2}, {'start': 3570, 'end': 3836, 'strand': 2}, {'start': 2914, 'end': 3096, 'strand': 2}, {'start': 2550, 'end': 2636, 'strand': 2}, {'start': 2390, 'end': 2502, 'strand': 2}, {'start': 2225, 'end': 2336, 'strand': 2}, {'start': 1874, 'end': 2002, 'strand': 2}, {'start': 1766, 'end': 1827, 'strand': 2}, {'start': 1186, 'end': 1363, 'strand': 2}, {'start': 787, 'end': 917, 'strand': 2}, {'start': 646, 'end': 739, 'strand': 2}, {'start': 1, 'end': 355, 'strand': 2}]
